uid_vk,uid_inst
48232906,240444802
109604862,4389475010
11933299,581534442
162550808,3098915802
142499013,2208799729
31395189,2959524359
174527980,243254298
147411084,2333235148
402627366,4296310382
201238939,509066964
2384454,2030729207
335804212,1048261669
331787707,2245956853
21538308,2109242005
215486617,2880068853
272512572,793172936
4148016,265506230
267166679,3547912574
219795675,144921626
396155255,4173272299
2652027,2249260688
2498746,2328511170
9135084,291857930
326765119,3152914164
90927340,714976752
304920465,2139704334
36667671,410002335
21761925,288056754
96694915,1083408276
181349,1328851909
1108054,250110049
682028,144924801
26990892,233081885
138586536,595901509
14064198,325962843
4781620,28168692
56484110,682320559
16194193,38326315
4372171,206268039
1660275,676500560
7800206,492881559
33052911,985206864
19363,408121484
4287298,481938298
11105962,709407122
22524792,248147881
302403333,384554003
35638426,259517244
29288605,32508247
10067984,241940698
17658572,1438353294
8099363,1271679997
13227055,16900111
178489745,229520274
12139897,1149244528
10592544,204334600
5220942,146057032
258836198,2229519734
1314139,227783743
7154075,269475530
63763426,1523123051
4889161,36406757
5005991,1261139575
1594266,419026536
4235201,539635630
15031209,41292933
94987958,702867723
21908892,565616787
2032612,208917564
28939927,665715089
50350042,401769867
22034348,388266100
332398102,3577735299
93109484,250845821
13857234,280872266
138246151,2239958904
24010926,216791979
10834244,447581289
20395704,905254150
131944362,793006214
5082198,336724527
18249021,331822462
230497115,4048991853
10322809,47782403
23460642,2032692924
63697474,620439247
140935497,327669260
2410419,203594092
39642319,190921930
18247144,3151175497
10875762,223033768
13265615,302436113
37527649,476348267
86749418,35322253
23878001,1479785485
43833879,2256951072
8552324,3443576633
150275615,471373784
3560760,1351612624
5008925,1404555190
12902333,1826784952
151258641,1908505612
12987925,1416623384
53218333,1620751567
8491241,229340651
9195032,286053485
4017595,3435995924
401250721,4213690886
389010267,1750199810
74112692,1148668
352633795,1796539495
2126632,28181798
297753760,1781333642
1968733,23426296
4270023,191811912
139875821,2925065953
3385196,52925596
16484700,240513422
38158402,1428969128
117711,331005185
322146075,1969853800
53045606,1685840997
109036479,1640334533
150886481,1835768055
26358216,1264838816
29223737,406170178
267313371,1477732302
271541,222837600
840587,45088750
62185993,6078821
561378,194328338
465718,1182384930
7833086,224234172
16528605,1443829558
153188681,2293311462
20787989,366924955
181089960,3599099983
994290,594964659
201803363,1575667961
44510185,1427820989
8350631,301814813
12288974,35350864
118532057,560278235
17614552,3518083928
71459973,2054885739
2194938,2402902056
5214064,1500611501
118850648,3294479521
11573213,1914537122
12386139,322046418
83443555,1397313167
660863,22272373
23191238,1518040755
6089058,31721280
7489794,35988250
1788187,472780607
333523236,1328913684
5968015,39204677
192831941,656398237
78064012,280816718
6545538,315335720
142075396,3873910048
3169935,214969729
18132516,207585122
135676598,185768118
103500262,314705141
12084744,795926478
134049273,2321959399
2472356,312096264
998036,47104081
93495586,605562077
11643386,222151897
3991008,273205308
19065613,472407098
4669569,18373903
2291204,342176140
198325100,176795058
2525473,196747099
9302878,36044431
26525270,1237685640
4865967,261934635
72967114,1178215495
155433266,1519012183
92285421,297284940
2913898,237027460
245247941,557980924
65418911,1281350764
2729193,7611419
5202080,145378248
51304787,522352742
4362213,534714486
3861137,1476766695
97056435,328527266
44214115,1207203881
165329270,178213624
34681716,411339033
9600232,982754629
42745185,2236352278
2515304,228741131
34938411,289035499
3126397,348726658
2398179,366154730
84670306,1490954968
3109100,449494446
4524408,516953226
1418536,263743579
105123665,447804598
4526938,9772516
56378364,323798691
22545926,613848889
165865922,372306789
16140323,1193406328
15237557,224980587
14722660,746332470
27407824,1272105909
30529039,894016462
28689196,300719556
45080847,772681244
26683004,2252948273
132456482,1458294152
95716694,2222729321
10131038,39892629
841841,144060390
430830,1325768131
194114453,447748326
145599954,507474645
383804170,2061328503
4450376,3118908449
335258307,2123362780
133313317,3610934739
23044497,1198455472
13630924,1549861711
22167571,233030719
395868907,2012272103
64432992,1513030383
192310316,1413629783
4473901,34129190
14090005,846059517
26150269,574280541
72554454,297698709
15727680,1532282162
5704664,832120276
43699459,2143886759
12125002,804999377
50739039,464386202
6333042,277499823
26169006,2114078843
307095409,1412948766
16010037,2152837786
264799695,1457516042
65406972,3315958268
180757008,3522202133
8487848,687715632
52140310,1951260185
3844531,1359315597
47862942,1532484488
238129154,450014558
5405327,499021305
20489051,655264049
11456065,281970150
20558887,1588843179
4814990,355368491
140465119,1767525921
32989318,1606037447
161654647,2248157102
141895372,3312389517
70222710,1645725643
179460159,1102984578
261866639,51482120
283813309,1606112362
308449739,1418375068
196832,221814548
9322479,1294603016
162547539,1308383980
78261348,1315722977
284700050,2039255360
57566180,1838175389
61339443,767231035
68949817,597358694
597801,544239039
258807736,2203389925
163649226,1452456478
9566550,1021783115
31052001,1550166259
358766,597780184
9535003,396429082
27756554,1108570556
71233072,1919074452
116378,791478616
8063496,3181682920
16583880,735587038
249401277,4907887301
41864695,1127939516
137946484,1229285326
64666798,32148369
161878432,500826472
175585867,1984862067
13980124,9828295
180967506,521659244
82771554,1643815894
50271520,2252778385
305368921,4907887301
21647413,348485539
1457413,319857635
191899528,188927912
1485978,520236920
31189430,1374200528
89413468,2044450455
133885659,3721600658
144972666,226269817
1595762,558281252
987855,224813235
743532,198362666
5628732,3284603073
28519517,1702340212
5899447,176085405
4918312,316777445
205243,1317008406
11041211,2940140965
10583580,3900471039
5291003,546372625
3124925,637419065
148903306,322466176
336626653,2350284147
166001597,1957410664
19545626,843416535
4920007,2010135810
78760738,358957571
153309614,348747662
30104508,3988756238
3349636,14431205
15556835,2166335774
59715087,434581257
259002179,2177652036
220498002,458603284
228718669,321268125
220799667,388414591
171727660,2029023259
211636869,403951402
302618312,1931630893
27313154,265303323
110424932,179645179
178529036,327567485
7546741,42519404
109131753,524112160
81815293,398592134
34167343,2365798721
92673707,301758803
254524321,3494538023
23192165,1450864847
26864236,233972484
3405758,7425307
61683094,2075257498
166990836,1554400016
27800732,3059492250
1153988,2071562484
10255369,412042041
80855148,282908227
4299212,173945198
11362832,1076874792
85091920,180456803
29289188,1550758961
359877,360439303
4673625,497355619
174427662,3712820685
6189057,530714816
4008826,6898534
11641696,233699315
3699788,215903851
4897692,495671860
3437129,1406726594
180745311,275948561
7954343,263686644
180149482,997798902
4039082,1308149954
327004686,2019931576
26331958,534104892
85300699,1152265605
7110744,344028662
145936825,398243084
302920991,1836635278
23253281,394144182
1933733,458400167
41464692,328556475
88442147,511679108
66512173,204450013
137972235,500360917
138616071,1057467775
74076679,3687726504
7440952,1384739688
183925900,1706213579
87144797,1476892026
997434,22282485
203546213,4406398389
104965335,182188646
172414392,1371620170
10643919,452333011
181531137,973758664
5661372,2093429512
32989151,1367089509
64683003,310260169
3539779,1690227081
30713172,437142538
267021938,4068479462
101358235,3146435298
8256590,2009604757
58130815,3622528225
8444528,563228468
13366803,201445923
273679146,4521944
67003321,252648398
208199661,1501524641
8837124,321826965
182191630,3102595310
1368347,15307398
164950285,1405702511
54301342,245600641
6661574,326479684
85289548,1631649062
89384004,247665076
216533707,1230862418
45443888,211126099
1985388,1394027199
282128582,3170695143
255513991,1349750754
218548519,4278553423
79349624,3936022284
708787,1337130839
41228099,3235877269
144913953,1414910285
63722626,342805794
18874855,176057395
197823264,1429618513
122108280,1522282533
30296587,844627518
10063646,184758973
100452762,1419342781
144371320,311364164
10342703,1019928168
20085505,294140929
19443941,298029335
5712009,2165545
18367815,319180256
52193418,594206823
1044532,185981543
83562600,1290486485
27639465,271641939
24418347,577237567
160238510,1503294654
201253616,1189128339
73562473,1932800027
120035124,1208250490
52761732,1305947382
13006432,183695812
384495056,3920050497
8146029,307154540
22102823,1798607242
50853092,1499576124
152926433,1663598718
142212478,347145444
171032039,1234596506
1377480,1673956352
151251640,1193478116
209542846,1530962554
1884931,1169445937
104350158,1095529591
3009176,245319371
3700371,1476376871
478427,554793815
70366928,510070457
345203684,581514269
5724367,247248408
4723127,1547135167
2191717,1766612292
1259015,45199033
8438118,322297869
23729,36871204
55571892,1479841241
41108908,480881868
137306615,3859418390
4737531,1593196425
72584544,645858951
2124652,3081749835
578877,470113020
191198396,1481113844
24220063,1547045058
4000352,176519764
692398,2051488133
4106572,391274079
264196248,593997830
11081772,203178067
2035282,38024620
9846663,1981013366
132283072,340874960
25796141,609912162
1493069,21182078
62398061,223951895
81153119,178691406
4823989,434826532
4118312,1818949608
27923492,424340221
22913829,4065948764
30460636,1721143711
145602085,444148372
10321349,1389488174
22440841,2725475999
321947093,1632456474
166723001,272929418
156547264,907780684
1123718,1366918349
8183377,529867147
4616839,301774636
13962477,581131535
25365363,215417881
19806209,222933022
19799872,590156574
7157896,3723392276
3441418,1578182787
136686708,224726564
154122439,2347548649
11030951,342299528
4842925,1416202044
2005828,195116480
277140457,1530439381
52026368,257708855
128204226,622505701
8853711,1498295871
21032159,1582710641
9473529,602477715
4798884,1923635048
279282911,1335047930
340569371,236562902
5868144,4020916804
4140753,2061448728
148197888,3193257088
10597524,1438441766
5060672,1767605140
25035413,1024176018
178554873,434677024
146134246,1993566081
3354739,322522730
2981134,30638665
53831780,2127355939
26946,1512032691
227422412,1456907826
306862477,447566926
7582124,176750573
319483147,2383490772
13745012,542152283
393416263,988654711
12200407,698717819
19888215,1991074509
269918860,367962265
29430988,287438358
140557032,1459004503
1071010,367962265
3714050,1604579908
2173967,28254541
1928262,11329618
230680241,1475179392
27690815,187079097
33808618,565989018
199494001,2627888791
314709839,2175901241
26195612,2316648964
186143807,1436610991
3064307,2073399674
34846400,1034909139
11405135,180827526
152601161,1206597027
8537342,1640085366
31096902,251783200
16708136,1934689482
266616196,1473942502
135967273,1710736088
46376275,1641595088
213020831,1364380314
104383654,399060242
171674332,910652485
291917,2182828188
3318869,328537015
12425387,343140190
122197790,1460499698
72541758,2119804738
51062225,536342187
255624982,1638463839
43170529,1484253607
25430751,591808385
364995418,2934649184
25798132,354174309
104793965,1286969605
19224344,354036801
6193324,1813790620
230697214,2669439224
6529313,237512824
625960,47385732
2890430,1019704517
14937152,1707672771
48560734,238912974
33304886,1345725821
382948656,268817823
151884237,1779777624
143864455,1421150417
135042931,862497511
1774147,268840698
2641343,287487974
1215765,336052282
9202379,228185283
3102273,270292576
109958465,1998168440
28445,209730999
6022581,851867350
168031590,234397263
182921423,2077103775
1495464,609211647
10709588,31725061
48239566,283823327
3138712,275105313
5303421,253215072
4508429,176095481
18551569,223810416
35943151,634607534
222969661,1444674479
274537,378741781
243331125,2081044183
19605117,290556983
6407358,3659194924
230439419,995595310
20002836,52941533
9335162,4374347255
265130363,1540310311
59584041,2245867716
6096820,658525402
22642170,1422414640
3737830,50721065
5738916,2325644334
33133138,369480396
87535538,205573270
50624224,490111666
179236598,1384053206
10062867,753659046
99856671,1515926395
16173939,531681425
2712534,184217438
138342626,1445274964
1882439,204866024
2552196,232020109
38990618,1820538932
89857830,3024669540
1186962,1004816870
214857498,1838065107
11788383,233125761
292261,53638473
12508198,202231315
159249375,1163972631
109002028,1663952911
100273270,562060017
305683206,1910150524
78396081,9647318
45265323,1031507187
11928224,1651859574
362283956,2983534200
9035802,263858611
5659754,301616693
36034429,333578513
31941959,224613209
2195233,55516420
72536181,1054298341
2615791,215018067
3333726,1988550032
9646522,29658782
112815823,20378469
164848733,1502506875
298172408,1490297727
152925751,923094562
258814304,641960047
8793612,1349376662
166836,19085946
21677778,1506418150
271668208,1502611796
131782063,4252007124
51887874,480633269
7377620,262173910
53195056,1247558684
47460614,629491057
5676283,4042524465
3237447,332899318
53820499,793603561
69458477,982588555
11071718,622546902
294114123,1693308031
235232702,1687802702
18788197,1574492924
71394988,2201817848
3774070,314540665
3241616,1088210180
32703679,1503315283
6106687,3244520888
119498281,2128567400
36342621,1683459709
4080673,319770527
4855014,50797221
25276991,212719937
35495763,1707367882
57176087,2551373054
68317336,2252901414
60073930,3427967262
151647682,236182349
7671304,1595474626
170045070,34901316
25871624,414303480
212997573,536106036
166086495,1800045605
2833010,14629924
112604809,2296699864
26986177,290176358
10187516,1930902229
19877951,2019516969
2937607,405007782
222913281,885996100
8871584,1075871386
216965084,2268955451
68250804,1550924845
75690247,539812458
6630094,205199540
3757963,267733302
37333289,1527931018
4591365,174207792
13802222,262429680
178807751,2038202925
583267,1818247984
13346723,1407511978
2228674,1704641709
12729388,276715177
5656346,536541672
21326505,200684775
9664525,2110634243
142406904,869408838
165588730,1788719558
195588643,3233307912
8142383,188306299
1213001,12256483
5598964,181846785
299812758,1806035471
106523670,1077230456
22674582,2235098602
41938577,2201352281
9490844,10604138
1727396,186174778
5702393,454064230
13184896,608938247
226205292,231986524
207475987,2200869330
269560526,702928021
24983458,2001651990
2357878,298049605
4871705,421952562
107993029,1093242416
17411815,2972743533
18594154,2018825903
2019078,276805447
690917,189501807
72155373,238652017
16693800,1829498397
368635730,3203380201
214890770,3113625759
621826,981516258
8084580,1307404997
60771502,3053832896
1719293,1072405375
5060885,10009058
109178,10707770
186417905,3289953322
85179876,1208090525
74028928,2059010790
4347183,25856286
29703610,583168331
126758716,528060815
11438044,1749840444
10230349,661821145
67945652,1823308651
1093912,256494112
150443817,223648195
326858608,527861998
7590963,33360367
3594174,1615373859
311679466,2057245609
95705,509074584
38314825,1527990173
21745407,1056723085
168408980,979444451
22862864,55781593
4815300,31778781
67853795,649219528
136539358,2459974876
166744341,2073565663
5732268,518897862
63973772,1685183245
363020007,2993869010
30357656,248736269
264980928,1552380968
1613102,51941095
673175,1492737104
2186382,320878284
12619251,1553177288
1862139,1473470474
5673977,46855556
323791856,1443855970
18058606,1695740783
208356807,1546067815
917668,2231737
298573112,2139422952
43175686,42194698
290899383,2190836547
312879111,2229897642
207721164,4115579389
135082151,2306318830
36392751,1401363272
94729067,289957568
105010026,1180556756
7533165,2207682521
6501301,350712137
23353813,228306374
193346597,1655926246
11666535,296443927
302730429,2993298033
6663948,834158834
352633525,2894330489
1031775,234026708
288776535,773497277
38773082,1638437132
3583986,1422366974
8944169,232521800
10165298,240707321
3830642,370860018
6219774,311330706
17413236,330299630
13195763,3401973489
278285284,1478221605
141944,246693840
4858679,300331820
1305143,582138791
1946332,46816815
7941968,1326004197
1715881,1246686990
8512028,2213641595
54836453,1687920461
114464722,614436894
30002121,3069385141
156603747,1568341154
169726907,4217695710
32076031,751943590
25808769,193893134
53520610,605165071
10523684,3089755106
2720387,12311264
251642677,248128894
5354547,394813370
93904728,1183088566
10282320,269624206
1826011,8492634
144625882,3194272667
853681,256363605
232099279,2095889737
6268600,1701891501
193182401,1040025051
298201,189840227
141374720,342124091
7800054,200526259
2806844,21401876
137976265,4016550979
301419342,1769251702
12940101,547954549
217148579,3539567683
206843526,1213403679
13884440,1139143578
240370744,1437116924
177727440,3079442767
157844226,393276283
2689400,283489877
4523196,210338980
29910445,2097457633
51053554,361262997
1143008,1689337823
345676953,2987041131
1645024,1437261960
346517205,2929660027
52636875,1541462778
240749611,856781766
107642050,727673589
2346843,47991312
2043755,9030461
10740321,22139939
84692617,1935420394
234183359,3631282868
6723210,371357341
199387838,2558126732
4098685,3558076891
76826931,42765340
17037545,610045725
1783408,400169886
19114832,1593789822
9206419,233464746
193599183,175857069
81867218,1779106952
24226857,553104096
3466930,250145908
748772,201079616
19528153,297926502
15569325,1582481180
41393514,299945557
116516528,252558146
2528393,42000761
20257656,404527243
5657518,4550906672
1478410,212571739
51449515,1165375569
249755,44212823
139224663,895984952
165427421,3499350501
261177794,4223248016
1715852,586045922
1030006,344093778
1011951,43503412
8189937,3586481149
3323062,926600630
275355630,1542870217
28687978,1382275907
3657193,1532254314
143232305,1052056042
240661643,3004639589
16971172,624079269
327639,1633817
41743155,2083033852
7347833,2313837083
210319998,2309260403
179064696,1009401784
32733382,677123541
5745334,180470218
192047714,2920550806
63303963,1755518077
327741258,2231668371
781182,210212067
144279917,566043938
156621042,3048065438
9628757,1509272502
133813081,1183325952
3919604,226982269
136081103,1399213539
6741432,189333561
55427826,1627678641
225638688,960335542
4456169,21932536
302431897,1824702723
19363966,375960885
264727999,2943861965
221851,215458
3103436,566083251
16806545,9733197
737728,3042166
22611585,41632793
306261509,3003398828
145759605,984519936
317341071,144050561
7629929,3088088995
145582151,1688558654
168559771,1545117893
21901315,614624820
1519058,1132839568
20339315,186421239
23395792,251035514
29252574,46833703
2602753,283517173
60858322,339992974
242282560,4120113768
55771995,477732480
6958233,1649620126
20903880,3017721348
277428328,1326307899
147300511,4233925321
201118087,1441665296
188049615,1532300878
223654201,1087685970
147177849,336312182
139031788,2247741277
154758487,1971724078
6377895,3566230028
73017,45918734
455065,1205320
13705508,420399048
11470459,1596665793
188238412,2242796430
16201834,314299049
723885,383994050
14475464,2255209168
1633540,1275867895
1119407,182197082
103490734,368576792
134827025,4470216553
70977499,1471127278
242711569,1478978859
11283657,38496238
58921255,484797528
154057306,2299067587
76250878,15618412
1750170,45867430
563104,40591498
951460,1181951680
318654170,1614625385
2852840,312623398
88831007,1459116060
221988563,542779785
20160342,1118676422
3839345,3750368
36206,3064124696
8210492,608796644
35285540,1918206764
12721027,270523910
791273,1172596596
567491,190244707
10460468,22973715
27670274,385737752
11773957,11828813
1152422,2538812460
75505005,2066899484
653200,1416468853
88482091,264413277
178923151,229050671
155599239,1509200309
104067724,536106036
146114952,411899590
20495977,2860458309
6446120,248540127
576425,3419401270
168289529,411610829
190144435,1065218643
181490938,426238588
218565675,460878659
12821655,3234874461
189652628,2062623301
4733546,1601655890
97862218,354658150
52250025,935779630
132159699,1548954401
107579581,251665247
22883458,2077705490
82814540,633649640
13369590,444100694
133457071,320979007
8174963,178539984
108739139,574473635
351977044,3075356130
288091217,1327544073
3054934,181633670
5743448,200534638
15840246,348128059
33488718,312800108
1794965,146114955
26678641,1934192620
308902340,1667949058
299336881,1183088566
20938749,192590684
295857611,276715177
259018470,3137726378
182890812,1447373382
102007481,249605605
50857668,909222070
53919573,436046195
11264281,328813336
5484883,1272034681
192175878,349951244
58173957,1686994261
15879514,511618175
155805725,339925503
24776841,3850816537
580896,1521319586
2230816,304671982
1216446,176029391
100253694,4303354243
625919,399850225
6905241,316435082
2932364,632292581
2296396,285686181
307646434,1998840732
78813946,2187636761
76379312,1163124889
54564067,3173737236
1802944,5204206
227487521,634642701
209843609,1549836394
1005883,546786493
15383535,360751702
71878599,201540206
37929032,1475888720
15275601,305160717
237986225,1383757601
145979,703460235
23426685,290577226
3058035,210832012
677067,336778693
267212108,1292183432
176173802,1912724797
1071073,230178617
16423669,48669904
59114010,365290207
235494005,1359568672
7824067,334285877
135079591,221217283
53902458,339368015
197440140,583870532
332563,266180639
6134748,1140154974
227014373,1465474252
12584171,2877429526
55152185,507542691
8945509,368381563
51715008,202507263
6755048,296106151
332535361,4545408642
86297793,237653683
265384347,1363752958
9879494,1124984292
162079196,2974711217
5519530,219154319
18063664,1991392395
32621465,2364764119
31430657,262703328
168066742,632617101
351705,2260000691
170502693,633278313
7448415,2035343628
46923745,279484856
504591,273832917
8812852,181658663
117232489,2243777456
232516,19245330
19148024,1797612725
133451703,1585109376
15858711,2231017329
1565130,4417686
5531212,518073610
12109754,936510472
6460119,38669523
71360682,1497103097
3127427,2017917264
5050141,4086665794
7730225,1253363913
4202336,1388690125
49528752,481048743
16548378,1905788682
153621460,1817469046
267207014,314841914
37518211,1532519517
186479227,2294608413
74666191,180473974
259877272,3561305585
325892789,2262987982
96043510,287913946
447320,183204440
106565605,2217344832
14683598,1508583841
14255349,1537984797
9872906,245167797
42223185,2104801933
2800321,224025012
2421344,310597481
5335123,42516764
123290915,2274195583
1791011,340286989
115365362,2072938731
20267933,696119025
1539654,952220865
35658815,1236465841
202468604,2944552893
123248672,1382624662
89714791,1524858793
88810835,1777430476
214490884,2312595651
144217423,397076683
259834928,4390878226
289859511,1784365209
1,4663052
132225410,552116219
49722515,256005545
55538919,1196087951
8970358,1145229007
15365430,199642816
147062998,2007147238
225035059,1172284935
90616956,674389177
11007999,210812837
6560592,609850312
7102923,1172134224
350654677,2959028260
77605601,1383009957
39954373,2943397369
8725585,4126179328
32446695,1964123198
52708811,1303965905
841643,361945852
255251100,1415497612
58894488,1576597277
139172883,1961705154
7532361,201692986
310943552,2050123591
16271392,1502300701
46306836,1271889869
119407891,2277254500
10118645,1566831156
733990,263726185
2567388,211025769
63096282,255685511
50775428,1295009100
697007,145307280
325909945,3034570325
85556792,530232599
110534680,1209857702
3671788,211072094
833391,276614231
162514395,2048814293
297602389,2000401779
374371798,4425547786
140775498,418306757
12451840,490453847
1511761,43272169
2007973,1354814588
73731255,1529564425
2103006,443799097
8366899,1341073369
41900396,638945346
22540620,2037875074
27630475,321044896
10873491,1487755613
1165211,178649536
266812479,1429572524
72328024,280804159
12116138,630361139
24462541,338370994
29738868,621707522
123509487,367266728
220412205,3003995394
32355029,507856100
34861313,297845192
112878367,144040310
352182001,3016759933
955028,619211618
300063,44115894
2545517,53436724
32145648,1243873209
17319556,2106452449
3864579,1584231109
84042,15831010
10303263,366660094
136954357,323950020
11927435,1294742919
89852705,304092013
172408860,1227661064
358426716,3062965489
244206646,4184597445
6678188,904101448
19096820,2010484401
212965,1544735614
21718018,228889762
894078,321352932
78664906,34813133
599450,231633829
16789159,34724361
133489643,1503602752
310112862,2213386935
161600395,182498618
14432428,287799300
2444897,351621184
17106218,1722492635
20199864,198350901
181377546,206359587
33670,475262724
35317998,317772995
1354773,42066662
34537967,19109245
16146881,381974977
123426781,407961490
275348933,1518768821
2959308,1456202875
748666,4066553261
160273265,1002010234
2674280,190743286
183787189,1482154288
144537584,2166761322
173107277,370211408
13859531,296742448
146255156,1491195544
34484600,3466689985
305850437,3134252276
12347641,12117565
53941062,498372430
9011593,346190900
879312,343325987
147065582,1428076713
773668,184105937
38296171,352280853
231795386,1528945104
97466316,1028672291
135904575,727687463
8932660,4300050985
1382210,3613270980
6089354,447553705
5409461,857006190
59941942,487550457
9603656,627979389
177749790,2294773880
19928904,181600561
106603860,2003646994
514182,2960136809
33570478,39656687
42084205,300957633
4307847,198672085
6840087,374773024
7063979,365633765
86299781,1666450958
232811086,2237847769
15720752,1827475807
24889210,1087787752
218329220,1961438507
16929939,446239413
137681483,263395680
329488920,1455882806
12169348,486589333
1334749,1345197
11097135,1424910049
384339410,1827383248
5523656,317549629
140099531,2316844
730336,193558535
26199553,378224835
58359383,503774036
239670738,1650340249
341527,1294763163
9548078,365270044
56766019,26265331
37393770,1988566856
2044088,174894743
19233747,3486414787
5634647,560507370
196268,601608098
14560527,2461338907
141321202,1445245437
188574101,1671647741
6553140,1411916826
1391090,398938244
15380515,1280758429
248335029,2224051657
314259,1733306910
345165741,2764313890
5811414,288715918
2033414,2214004048
17514084,1559515846
231816652,429251090
190471600,55961489
61811199,1662740130
38549809,646873559
47074638,1479946691
48584032,1391034450
166134394,1595778460
2303595,2877344698
20309484,371697213
183061793,1400591633
131685207,1645696699
200937481,3303588121
25085777,824534683
5981405,1292592486
182436879,452820941
26663260,1584290874
181492852,562200306
15542576,666809242
42795126,2150923903
255558381,2061432130
394872,209642996
29232608,187263548
154124215,4275991521
955970,370297024
99347422,33219850
81745,1588451687
4490439,2783578323
88738744,3186633524
10515129,310354818
8008551,1192835865
3348024,1416614335
40766773,1104400069
3008668,1052879162
352308512,2987041131
1265148,2240893555
1940792,213799972
6422047,3548858574
116230,1635432866
2137837,209656920
287724090,1580026181
169164458,316414276
4259700,2860035280
1137053,52541254
289644961,1726320979
957225,1391200406
246205052,1511173237
306824528,3314639989
115514739,1469049925
771031,1363181816
3450762,1434738361
136451545,1403439893
54354418,361207976
285135279,2604818274
7411193,1969801624
2673397,1988115983
1021326,182079707
93823197,55245336
283319947,3860669006
190671,3239051587
2442380,1248740847
17283473,1008519382
302015497,2087405554
156378842,1566617513
13326164,2043936482
3957358,416047216
175190800,3688111806
4316327,25479843
9212856,1049573201
12481504,1483204514
243741610,1111849740
125475768,1095276366
2667532,283608749
167385324,3964324131
860,29751764
212639237,1343124088
14313978,274422328
1676840,397807606
219135781,3545399402
4744001,32663305
18800481,323833513
1881384,3691788687
374787787,3468949700
135943552,182152411
128804959,1183602050
143467326,183259405
169468836,2215078007
76724171,1750011871
327898895,2264199478
84326639,1937658285
7276683,3405785466
3053662,261692605
349570087,1552228785
10656479,283726359
133327819,1441528200
5560607,326533249
577624,291896452
156313927,3911592337
7346616,1222169974
54672318,459935018
265847252,3699201079
233921093,829221414
23706684,286022425
14925070,24892547
152061613,634613652
191434661,1650800660
40567310,477556829
339740626,2286352377
299814,205361970
5729550,3207486301
43729183,3560304587
137113187,294377641
63250970,291338863
19872740,422308390
120225654,1436073617
197711097,314678106
20638955,244191874
60485979,3303548337
151576949,2950981996
322228868,598787640
18255931,1078958814
352404103,3721359637
256559100,777878371
42862292,269788883
13649567,2179244499
70219795,1773707858
344457554,397932228
4264115,23942545
11671712,9694606
1376776,21165204
1511554,356192544
334241537,2282922800
141712384,1390526390
193165983,1800200604
260186231,1430809880
213917231,1263765946
97966719,212643236
10444541,1964779212
205426769,5773826
370195572,3450687253
96943695,2869062337
809730,27567748
70457024,467044269
399872872,1552320221
378668936,2928590323
16789221,1529081935
1451816,324008542
1346924,49261392
23878477,1550250761
2891684,24830721
391014,342209815
8796717,404850514
158443582,4091015645
116451869,243445189
11842558,420876716
27467974,2016433315
9438538,28373839
334595233,2265352331
1412627,234419484
271668567,2672458169
137019361,2238684253
12410170,1290185870
151362298,3283176947
231417163,1307497391
16618647,1989500303
2515164,3043709848
411350,349737089
205079463,1650391714
31614792,363425551
177013160,1278961715
54715727,1076268922
986157,176786038
5693378,254204390
56336858,656170380
1439762,31261999
8757096,353032697
26737583,1225687014
173217616,2047133577
16217,46855774
33846,301844483
59013790,3601190329
185692657,354600229
301456159,1927273066
289597435,1733314429
34783731,472132665
54208781,307880552
368348412,3655267510
25493969,143670713
296780169,1994293799
201666945,341544228
387201072,3087056422
176678809,608762047
22832306,2195019577
18746849,1393685535
218527993,1679850473
1102828,241120887
1132520,2299866720
212491096,2211020330
107716300,4844848975
51946839,1490733148
4248364,1414348460
24339591,571649503
4866858,444005660
1401173,188337113
3715294,48910031
27119486,1460772549
26525946,1286598306
13152006,192563630
14623161,582790348
379220379,3473951917
1221219,1621478402
78670776,227947975
120906107,2057622959
6522697,504006098
20711164,233819042
15401963,1593256734
51350895,1974575518
39497,2036304637
18051948,374525413
344671889,38691775
18264713,1909103416
2424467,191104135
39786123,372840443
343496188,3276719462
124236172,1392110252
2670344,223331237
190065115,2158952782
61377991,3327698
5455245,574812917
28004790,225048301
414337,42476574
3508773,1113314576
9858423,633157218
154761015,1001452980
67748327,1133390184
148283396,229480308
16543059,217170884
55173738,276340031
16262211,298527413
2803717,1015768173
114019258,220810443
31186516,1366414171
138137389,267790056
1024946,214874616
6449191,2510701507
139268434,1604002985
25568461,3079242042
4778028,1918856213
37580692,286323390
149326,475044127
122368596,3545696355
34771307,188307915
403418,210364745
97559117,1323663079
15695179,903722467
3135892,2929974177
53029597,188569834
7514913,217965041
4771926,325579773
46033115,495312379
40754676,618901292
907070,275218698
2119415,549072856
25747559,3585537710
3379174,13275003
218737684,4160157817
36262830,311295027
26347780,290153501
5326825,606577031
53417335,351122296
85799517,1429034839
5511012,828124903
150482303,1707274705
184948477,1599797471
274466423,1544191303
44718442,332379617
27702584,1485415898
309956407,2208551858
216692826,2189302224
21065163,3167617497
230297561,1771150086
15415252,1506429147
225724457,2306585890
58614010,1485939281
240992763,2299090781
155511163,268986828
177278386,1683305317
207344324,1403718248
27810517,415988097
2418098,2019699972
97455359,525581129
28945184,447873477
20885988,1486046942
5428626,529896579
283340274,1523729690
6418208,574743816
4297347,2134904604
234509870,436231691
40341793,3018057658
1274515,275448007
120073,32570597
19740486,782855648
3426763,394971915
224187592,351550452
389768966,3918496912
4490886,1620687174
36143790,484429383
